id,key,value,type
3370028965,name,Esplanade,regular
3370028965,amenity,restaurant,regular
3370028965,cuisine,Calcutta,regular
3370028966,name,Himalayan Gift Store,regular
3370028966,shop,gift,regular
3370028967,name,"b""Kartiks Mithai Shoppe""",regular
3370028967,shop,confectionery,regular
3370028968,name,Motherhood,regular
3370028968,amenity,clinic,regular
3370028968,kn,\xe0\xb2\xae\xe0\xb2\xa6\xe0\xb2\xb0\xe0\xb3\x8d\xe2\x80\x8c\xe0\xb2\xb9\xe0\xb3\x81\xe0\xb2\xa1\xe0\xb3\x8d,name
3370028969,name,Pulse Cards & Gifts,regular
3370028969,shop,gift,regular
3370028969,layer,-1,regular
3370028970,name,Samsung Mobile Store,regular
3370028970,shop,electronics,regular
3370028971,name,Shalimar,regular
3370028971,tourism,hotel,regular
3370028972,name,The Wearhouse,regular
3370028972,shop,clothes,regular
3370028975,entrance,main,regular
3370032100,housenumber,823,addr
3370043509,name,Dhanya,regular
3370043509,shop,stationery,regular
3370054594,name,Healing Arts Centre,regular
3370054594,leisure,sports_centre,regular
3370054594,street,Chinmaya Mission Hospital Road,addr
3370054595,name,Siemens,regular
3370054595,office,yes,regular
3370054596,name,Thomas Cook,regular
3370054596,shop,travel_agency,regular
3370054596,street,Chinmaya Mission Hospital Road,addr
3370054597,name,YLG Salon & Spa,regular
3370054597,shop,hairdresser,regular
3370055416,name,Acumen,regular
3370055416,office,insurance,regular
3370055416,street,2Nd Main Road,addr
3370055416,housenumber,9,addr
3370055417,name,Hastakala,regular
3370055417,amenity,restaurant,regular
3370055418,name,Just Bake,regular
3370055418,shop,bakery,regular
3370055419,name,MedPlus+,regular
3370055419,shop,chemist,regular
3370055420,name,Punjab Food Corner,regular
3370055420,email,pfcindiranagar@gmail.com,regular
3370055420,phone,919611119727,regular
3370055420,amenity,restaurant,regular
3370055421,name,Silvan Innovation Labs,regular
3370055421,office,yes,regular
3370055421,city,Bangalore,addr
3370055421,street,8Th Cross,addr
3370055421,postcode,560038,addr
3370055421,housenumber,13,addr
3370055422,name,Sree Balaji Clearing Agents,regular
3370055422,phone,25258259,regular
3370055422,city,Bangalore,addr
3370055422,street,9Th Cross,addr
3370055422,postcode,560038,addr
3370055422,housenumber,6,addr
3370055423,name,VSPV & Co Chartered Accountants,regular
3370055423,email,info-blore@vsps.in,regular
3370055423,phone,918025285898,regular
3370055423,office,accountant,regular
3370055423,website,http://www.vspv.in,regular
3370055423,street,9Th Cross,addr
3370055423,housenumber,8,addr
3370055424,name,Airtel,regular
3370055424,shop,mobile_phone,regular
3370055424,kn,\xe0\xb2\x8f\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x86\xe0\xb2\xb2\xe0\xb3\x8d,name
3370078555,barrier,gate,regular
3370083355,atm,yes,regular
3370083355,name,Canara Bank,regular
3370083355,amenity,bank,regular
3370083355,en,Canara Bank,name
3370083355,kn,\xe0\xb2\x95\xe0\xb3\x86\xe0\xb2\xa8\xe0\xb2\xb0\xe0\xb2\xbe \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3370083355,website,http://www.canarabank.com,regular
3370083355,wikipedia,en:Canara Bank,regular
3370083355,wikidata,Q2003777,brand
3370083356,atm,yes,regular
3370083356,name,Punjab National Bank,regular
3370083356,amenity,bank,regular
3370083356,en,Punjab National Bank,name
3370083356,website,https://www.pnbindia.in,regular
3370083356,wikipedia,en:Punjab National Bank,regular
3370083356,short_name,PN,regular
3370083356,wikidata,Q2743499,brand
3370084882,name,Cake Genie,regular
3370084882,shop,confectionery,regular
3370084882,street,Chinmaya Mission Hospital Road,addr
3370084883,name,ClinRad,regular
3370084883,amenity,clinic,regular
3370084884,name,Nationwide,regular
3370084884,phone,080 4121 5150,regular
3370084884,amenity,clinic,regular
3370084884,city,Bengaluru,addr
3370084884,street,"1St Floor, Chinmaya Mission Hospital Road, 1St Stage, Indira Nagar, Above Siemens Showroom",addr
3370084884,postcode,560038,addr
3370084884,housenumber,#723,addr
3370086079,name,Chamundi Diecast,regular
3370086079,office,yes,regular
3370092496,name,Boots,regular
3370092496,shop,shoes,regular
3370092498,name,Manyavar,regular
3370092498,shop,clothes,regular
3370092498,street,Chinmaya Mission Hospital Road,addr
3370092499,name,State Bank of India ATM,regular
3370092499,amenity,atm,regular
3370092500,name,Sri Krishna Sweets,regular
3370092500,shop,confectionery,regular
3370094147,name,Casa de Bambeino Montessori,regular
3370094147,amenity,school,regular
3370095850,name,Wills Lifestyle,regular
3370095850,shop,clothes,regular
3370095850,street,100 Feet Road(S K Karim Khan Road),addr
3370102638,name,B.M.Shri Circle,regular
3370102638,highway,bus_stop,regular
3370102640,name,Maple Salon,regular
3370102640,shop,hairdresser,regular
3370102641,atm,yes,regular
3370102641,name,Syndicate Bank,regular
3370102641,amenity,bank,regular
3370102641,en,Syndicate Bank,name
3370102641,kn,\xe0\xb2\xb8\xe0\xb2\xbf\xe0\xb2\x82\xe0\xb2\xa1\xe0\xb2\xbf\xe0\xb2\x95\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3370102641,website,https://www.syndicatebank.in,regular
3370102641,wikipedia,en:Syndicate Bank,regular
3370102641,wikidata,Q2004088,brand
3370102642,name,Tooth Affair,regular
3370102642,amenity,dentist,regular
3370103263,name,Total Yoga,regular
3370103263,sport,yoga,regular
3370103263,leisure,sports_centre,regular
3370103263,housenumber,277,addr
3370115615,name,Bajaj / Allianz,regular
3370115615,office,insurance,regular
3370115616,name,Cut & Create Unisex Salon,regular
3370115616,shop,hairdresser,regular
3370115618,name,Istanbul Doner Turkish Grill,regular
3370115618,amenity,restaurant,regular
3370115620,name,N.R. Bombay Ladies Taylor,regular
3370115620,shop,tailor,regular
3370115620,city,Bangalore,addr
3370115620,street,6Th Cross,addr
3370115620,housenumber,264,addr
3370149895,housenumber,159,addr
3370164255,name,Avant Garde Estates,regular
3370164255,office,estate_agent,regular
3370164256,name,Citizen,regular
3370164256,shop,watch,regular
3370164256,street,6Th Main Road Road,addr
3370164257,name,Ivory Dental Care,regular
3370164257,amenity,dentist,regular
3370164258,name,Maple Clinic,regular
3370164258,amenity,clinic,regular
3370164258,street,4Th Main Road Road,addr
3370164259,name,O2 Spa,regular
3370164259,amenity,spa,regular
3370164260,name,"b""Rajans Speech & Hearing Center""",regular
3370164260,shop,hearing_aids,regular
3370164260,amenity,clinic,regular
3370164261,name,Retina Clinic,regular
3370164261,amenity,clinic,regular
3370164262,name,Sakhin,regular
3370164262,shop,boutique,regular
3370164263,name,Shree Mithai,regular
3370164263,shop,confectionery,regular
3370164263,street,6Th Main Road Road,addr
3370166893,barrier,gate,regular
3370166894,barrier,gate,regular
3370167135,name,DQ Labs,regular
3370167135,amenity,school,regular
3370171471,name,Chicken Spot,regular
3370171471,shop,butcher,regular
3370171472,name,Dental Care Centre,regular
3370171472,amenity,dentist,regular
3370171473,name,Durga Andhra Mess (Veg/Non-Veg),regular
3370171473,amenity,restaurant,regular
3370171473,cuisine,indian,regular
3370171473,kn,\xe0\xb2\xa6\xe0\xb3\x81\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x97 \xe0\xb2\x86\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0 \xe0\xb2\xae\xe0\xb3\x86\xe0\xb2\xb8\xe0\xb3\x8d,name
3370171474,name,EI Design Pvt Limited,regular
3370171474,office,yes,regular
3370171475,name,Hotel Chimudaha,regular
3370171475,amenity,restaurant,regular
3370171476,name,ICM Financial Services,regular
3370171476,office,yes,regular
3370171477,name,Karnataka State Open University,regular
3370171477,office,government,regular
3370171478,name,Kwality Juice Center,regular
3370171478,amenity,juice_bar,regular
3370171479,name,Parimala Sabhangana,regular
3370171479,amenity,community_centre,regular
3370171480,name,Sagar Ayur Pharma,regular
3370171480,amenity,pharmacy,regular
3370171481,name,Shri Aanjaneya Swamy Temple,regular
3370171481,amenity,place_of_worship,regular
3370171481,religion,hindu,regular
3370171482,name,Shri Venkateshwara Temple,regular
3370171482,amenity,place_of_worship,regular
3370171482,kn,\xe0\xb2\xb5\xe0\xb3\x86\xe0\xb2\x82\xe0\xb2\x95\xe0\xb2\x9f\xe0\xb3\x87\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xb5\xe0\xb2\xb0 \xe0\xb2\xa6\xe0\xb3\x87\xe0\xb2\xb5\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa5\xe0\xb2\xbe\xe0\xb2\xa8,name
3370171482,religion,hindu,regular
3370189993,name,Cross Currents,regular
3370189993,shop,boutique,regular
3370189993,street,6Th Main Road Road,addr
3370230940,name,#309 Sri Venkatesh Complex,regular
3370230940,office,yes,regular
3370230940,city,Bangalore,addr
3370230940,street,100 Feet Road,addr
3370230940,housenumber,309,addr
3370230942,name,Athos,regular
3370230942,phone,7813004040,regular
3370230942,amenity,dentist,regular
3370230942,website,http://www.athoz.org,regular
3370230944,name,Beyond Smiles,regular
3370230944,phone,08025281309,regular
3370230944,amenity,dentist,regular
3370230944,opening_hours,Mo-Sa 09:00-21:00,regular
3370230945,name,Byblos,regular
3370230945,amenity,restaurant,regular
3370230946,name,Chinmudra,regular
3370230946,amenity,studio,regular
3370230946,leisure,dance,regular
3370230946,city,Bangalore,addr
3370230946,street,100 Feet Road,addr
3370230946,housenumber,313,addr
3370230949,name,Five Star Cafe,regular
3370230949,amenity,fast_food,regular
3370230949,cuisine,chicken,regular
3370230950,name,India Post,regular
3370230950,amenity,post_office,regular
3370230950,kn,\xe0\xb2\x85\xe0\xb2\x82\xe0\xb2\x9a\xe0\xb3\x86 \xe0\xb2\x95\xe0\xb2\x9b\xe0\xb3\x87\xe0\xb2\xb0\xe0\xb2\xbf,name
3370230950,postal_code,560038,regular
3370230951,name,LVDB Projects Pvt. Ltd.,regular
3370230952,name,LivingWalls,regular
3370230953,name,MEMCO Associates (I) Pvt. Ltd.,regular
3370230953,office,yes,regular
3370230954,name,N. Shankar Ladies Tailors,regular
3370230954,city,Bangalore,addr
3370230954,street,6Th Cross,addr
3370230954,housenumber,241,addr
3370230955,name,Positive Homeopathy,regular
3370230955,shop,chemist,regular
3370230956,name,Pradeep Junior Tattoos,regular
3370230956,shop,tattoo,regular
3370230956,website,http://www.juniortattoos.com,regular
3370230958,name,SM NetServ,regular
3370230958,office,yes,regular
3370230959,name,Sparha,regular
3370230959,shop,beauty,regular
3370230959,leisure,spa,regular
3370230960,name,Tablets (India) Limited,regular
3370230960,city,Bangalore,addr
3370230960,street,100 Feet Road,addr
3370230960,housenumber,304-A,addr
3370230961,name,kia,regular
3370230961,shop,clothes,regular
3370230962,name,kotak,regular
3370230962,amenity,bank,regular
3370230964,amenity,atm,regular
3370242726,name,Alfa Technology,regular
3370242726,office,yes,regular
3370242727,name,Baba Dental care,regular
3370242727,amenity,dentist,regular
3370242730,housenumber,816,addr
3370244392,name,Respiratory and womens health clinic.,regular
3370244392,amenity,hospital,regular
3370274174,name,Kidzee,regular
3370274174,amenity,kindergarten,regular
3370274174,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279041,name,CNK Reddy College of Business Management.,regular
3370279041,amenity,school,regular
3370279041,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279042,name,Western Union,regular
3370279042,amenity,bureau_de_change,regular
3370279042,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279043,name,Nagarjuna,regular
3370279043,amenity,restaurant,regular
3370279043,cuisine,indian,regular
3370279043,kn,\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\x97\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\x9c\xe0\xb3\x81\xe0\xb2\xa8,name
3370279043,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279044,name,Rashmi Hospital,regular
3370279044,amenity,hospital,regular
3370279044,kn,\xe0\xb2\xb0\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb2\xbf \xe0\xb2\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x86,name
3370279044,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279045,name,Western Union,regular
3370279045,amenity,bank,regular
3370279045,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370279046,name,jute Cottage,regular
3370279046,shop,gift,regular
3370283251,name,Imperial Restaurant,regular
3370283251,amenity,restaurant,regular
3370283251,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370283251,housenumber,1314,addr
3370283252,name,Speciality Clinic,regular
3370283252,amenity,clinic,regular
3370283252,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370283252,housenumber,1315,addr
3370287787,name,Dr.Spine Clinic,regular
3370287787,amenity,clinic,regular
3370287787,street,Indiranagar Double Road (Paramahansa Yogananda Road),addr
3370387993,name,BBMP Help Centre,regular
3370387993,office,government,regular
3370387994,name,Hero - Zonal Office,regular
3370387994,office,automobile,regular
3370387995,name,Monarch Ergonomics,regular
3370387995,shop,furniture,regular
3370387996,name,The Parisian Cafe,regular
3370387996,amenity,cafe,regular
3370387996,street,6Th Main Road Road,addr
3370441598,name,Shree Naik Green Technologies,regular
3370441598,office,technology,regular
3370453171,name,Aishwarya Bar N Restaurant,regular
3370453171,amenity,bar,regular
3370453171,housenumber,58,addr
3370453172,name,Annapoorani,regular
3370453172,amenity,restaurant,regular
3370453172,cuisine,indian,regular
3370453173,name,Netradama Eye Hospital,regular
3370453173,amenity,hospital,regular
3370453173,kn,\xe0\xb2\xa8\xe0\xb3\x87\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb2\xa7\xe0\xb2\xbe\xe0\xb2\xae \xe0\xb2\x95\xe0\xb2\xa3\xe0\xb3\x8d\xe0\xb2\xa3\xe0\xb2\xbf\xe0\xb2\xa8 \xe0\xb2\x86\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xa4\xe0\xb3\x8d\xe0\xb2\xb0\xe0\xb3\x86,name
3370455929,name,Healing Touch Pharma,regular
3370455929,amenity,pharmacy,regular
3370455932,brand,Axis Bank,regular
3370455932,amenity,atm,regular
3370456514,highway,traffic_signals,regular
3370456522,highway,traffic_signals,regular
3370456523,highway,traffic_signals,regular
3370456528,railway,subway_entrance,regular
3370456530,railway,subway_entrance,regular
3370460092,name,Sai Departmental Store,regular
3370465318,name,Muthoot Finance,regular
3370465319,name,Star Health and Allied Insurance,regular
3370468050,atm,yes,regular
3370468050,name,HDFC Bank,regular
3370468050,brand,HDFC,regular
3370468050,amenity,bank,regular
3370468050,website,https://www.hdfcbank.com,regular
3370468050,wikipedia,en:HDFC Bank,regular
3370468050,short_name,HDFC,regular
3370468050,wikidata,Q631047,brand
3371304647,name,BVL Group of Companies,regular
3371304647,office,private,regular
3371304648,name,Barebones,regular
3371304648,amenity,restaurant,regular
3371304650,name,Emmes Services,regular
3371304650,office,private,regular
3371304651,atm,yes,regular
3371304651,name,Federal Bank,regular
3371304651,amenity,bank,regular
3371304651,en,Federal Bank,name
3371304651,website,https://www.federalbank.co.in,regular
3371304651,wikipedia,en:Federal Bank,regular
3371304651,wikidata,Q2044983,brand
3371304652,atm,yes,regular
3371304652,name,Karur Vysya Bank,regular
3371304652,amenity,bank,regular
3371304652,en,Karur Vysya Bank,name
3371304652,kn,\xe0\xb2\x95\xe0\xb2\xb0\xe0\xb3\x82\xe0\xb2\xb0\xe0\xb3\x81 \xe0\xb2\xb5\xe0\xb3\x88\xe0\xb2\xb6\xe0\xb3\x8d\xe0\xb2\xaf \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3371304652,website,https://www.kvb.co.in,regular
3371304652,wikipedia,en:Karur Vysya Bank,regular
3371304652,short_name,KV,regular
3371304652,wikidata,Q6373724,brand
3371304653,name,Mobstac Technologies,regular
3371304653,office,private,regular
3371304654,name,NIIT,regular
3371304654,office,educational_institution,regular
3371304667,office,private,regular
3371351187,name,"b""McDonalds""",regular
3371351187,amenity,fast_food,regular
3371351187,kn,\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x95\xe0\xb3\x8d\xe2\x80\x8c\xe0\xb2\xa1\xe0\xb3\x8a\xe0\xb2\xa8\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\xa1\xe0\xb3\x8d\xe0\xb2\xb8\xe0\xb3\x8d\xe2\x80\x8c,name
3371351187,delivery,no,regular
3371351187,street,16Th Main Road Road,addr
3371410044,name,Coffee Clu,regular
3371410044,amenity,cafe,regular
3371410044,smoking,no,regular
3371410044,opening_hours,Mon - Fri 10:00 to 11:30 and 3:00 to 5:00,regular
3371410044,internet_access,no,regular
3371451049,name,Bangalore University Bus stop,regular
3371451049,highway,bus_stop,regular
3371451050,name,Quarters stop,regular
3371451050,bench,yes,regular
3371451050,covered,yes,regular
3371451050,highway,bus_stop,regular
3371451050,shelter,yes,regular
3371785036,name,Swathi,regular
3371785036,amenity,restaurant,regular
3371785036,cuisine,vegetarian,regular
3371785038,name,State Bank ATM,regular
3371785038,amenity,atm,regular
3371785038,operator,State Bank of Mysore,regular
3371785040,name,Ganesh Veg,regular
3371785040,amenity,fast_food,regular
3371785040,cuisine,vegetarian,regular
3374295114,name,Oxford office solutions,regular
3374295114,shop,stationery,regular
3374298878,name,The Himalayan Inn,regular
3374298878,tourism,hotel,regular
3374315087,name,K M J College Of Nursing.,regular
3374315087,amenity,college,regular
3374385320,name,Nike,regular
3374385320,shop,shoes,regular
3374406545,street,1St Cross Road,addr
3374406545,housenumber,253,addr
3374406546,street,1St Cross Road,addr
3374406546,housenumber,262,addr
3374563590,street,100 Feet Road,addr
3374563590,housenumber,655,addr
3374563591,street,100 Feet Road,addr
3374563591,housenumber,660,addr
3374564510,street,100 Feet Road,addr
3374564510,levels,4,building
3374564510,housenumber,284,addr
3374564511,street,100 Feet Road,addr
3374564511,housenumber,279,addr
3374572371,name,Crossword,regular
3374572371,shop,books,regular
3374572371,street,100 Feet Road(S K Karim Khan Road),addr
3374572373,street,100 Feet Road,addr
3374572373,housenumber,48,addr
3374572374,street,100 Feet Road,addr
3374572374,housenumber,55,addr
3374572375,street,100 Feet Road,addr
3374572375,housenumber,56,addr
3374572376,street,100 Feet Road,addr
3374572376,housenumber,61,addr
3374639807,amenity,pharmacy,regular
3377391054,name,The Oxford Secondary School,regular
3377391054,building,school,regular
3377392810,atm,no,regular
3377392810,name,Vijaya Bank,regular
3377392810,amenity,bank,regular
3377392810,kn,\xe0\xb2\xb5\xe0\xb2\xbf\xe0\xb2\x9c\xe0\xb2\xaf \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x81,name
3377392811,amenity,atm,regular
3377392811,operator,Vijaya Bank,regular
3378187573,name,Compete,regular
3378187573,shop,clothes,regular
3378187574,name,"b""Dr. Mradulas Skin Clinic""",regular
3378187574,amenity,clinic,regular
3379198118,name,Muniverse Traversing,regular
3379198118,phone,097423 12806,regular
3379198118,office,it,regular
3379198118,website,www.muniverset.com,regular
3379198118,city,bengaluru,addr
3379198118,street,"13Th Cross, Banashankari 2Nd Stage",addr
3379198118,postcode,560070,addr
3379198118,opening_hours,9am-8pm,regular
3379198118,housenumber,988,addr
3379412454,name,Peenya,regular
3379412454,kn,\xe0\xb2\xaa\xe0\xb3\x80\xe0\xb2\xa3\xe0\xb3\x8d\xe0\xb2\xaf,name
3379412454,network,Namma Metro,regular
3379412454,railway,station,regular
3379412454,station,subway,regular
3379412454,operator,BMRCL,regular
3379412454,wikidata,Q17082567,regular
3379412454,wikipedia,en:Peenya metro station,regular
3379412454,wheelchair,yes,regular
3379412454,fee,no,internet_access
3379889516,name,BALA,regular
3379967922,name,Bike Puncture repair shop,regular
3379967922,shop,bicycle,regular
3379967922,phone,+91 8197310004,regular
3379967922,operator,Thoushif,regular
3379967922,opening_hours,9 AM - 10 PM,regular
3380956154,barrier,gate,regular
3380959471,name,Punjabi Rasoi,regular
3380959471,amenity,restaurant,regular
3380959471,website,http://www.thepunjabirasoi.com/,regular
3381393095,name,HDFC Bank,regular
3381393095,amenity,atm,regular
3381393095,kn,\xe0\xb2\x8e\xe0\xb2\x9a\xe0\xb3\x8d \xe0\xb2\xa1\xe0\xb2\xbf \xe0\xb2\x8e\xe0\xb2\xab\xe0\xb3\x8d \xe0\xb2\xb8\xe0\xb2\xbf,name
3381393099,name,Sri Upahara,regular
3381393099,amenity,restaurant,regular
3381393099,cuisine,South_Indian,regular
3381393099,smoking,no,regular
3381398164,name,Muthoot Finance,regular
3381398164,shop,pawnbroker,regular
3381398165,name,Rock Fitness,regular
3381398165,leisure,sports_centre,regular
3381400341,atm,no,regular
3381400341,name,State Bank of India,regular
3381400341,amenity,bank,regular
3381400341,kn,\xe0\xb2\xad\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xa4\xe0\xb3\x80\xe0\xb2\xaf \xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3381400341,wikipedia,en:State Bank of India,regular
3381400341,short_name,SBI,regular
3381400341,street,Sarakki Main Road Road (9Th Cross),addr
3381400341,wikidata,Q1340361,brand
3383897326,name,Hasgeek,regular
3383897326,office,company,regular
3383897326,kn,\xe0\xb2\xb9\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\xb8\xe0\xb3\x8d \xe0\xb2\x97\xe0\xb3\x80\xe0\xb2\x95\xe0\xb3\x8d,name
3383897326,website,https://hasgeek.com,regular
3383897326,city,Bengaluru,addr
3383897326,place,HAL 2nd Stage,addr
3383897326,street,"19Th Main, 5Th Cross",addr
3383897326,subur,Indiranagar,addr
3383897326,postcode,560008,addr
3383897326,housename,Hasgeek House,addr
3383897326,housenumber,2699,addr
3383925319,name,State Bank of India,regular
3383925319,amenity,bank,regular
3383925319,website,https://www.sbi.co.in,regular
3383925319,wikipedia,en:State Bank of India,regular
3383925319,short_name,SBI,regular
3383925319,wikidata,Q1340361,brand
3384126578,barrier,gate,regular
3384271515,name,Appareddipalaya,regular
3384271515,is_in,Indira Nagar,regular
3384271515,place,neighbourhood,regular
3384271515,kn,\xe0\xb2\x85\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xb0\xe0\xb3\x86\xe0\xb2\xa1\xe0\xb3\x8d\xe0\xb2\xa1\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
3384271516,name,Kadiranpalaya,regular
3384271516,place,neighbourhood,regular
3384271516,kn,\xe0\xb2\x95\xe0\xb2\xa6\xe0\xb2\xbf\xe0\xb2\xb0\xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
3384271517,name,LIC Colony,regular
3384271517,is_in,Jeevan Bhima Nagar,regular
3384271517,place,neighbourhood,regular
3384271517,kn,\xe0\xb2\x8e\xe0\xb2\xb2\xe0\xb3\x8d\xe0\xb2\x90\xe0\xb2\xb8\xe0\xb2\xbf \xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb2\xe0\xb3\x8b\xe0\xb2\xa8\xe0\xb2\xbf,name
3384271518,name,Old Thippasandra,regular
3384271518,is_in,Indira Nagar,regular
3384271518,place,neighbourhood,regular
3384271518,kn,\xe0\xb2\xb9\xe0\xb2\xb3\xe0\xb3\x86 \xe0\xb2\xa4\xe0\xb2\xbf\xe0\xb2\xaa\xe0\xb3\x8d\xe0\xb2\xaa\xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\xa6\xe0\xb3\x8d\xe0\xb2\xb0,name
3384284801,name,BM Kaval,regular
3384284801,is_in,Indira Nagar,regular
3384284801,place,neighbourhood,regular
3384284801,kn,\xe0\xb2\xac\xe0\xb2\xbf\xe0\xb2\x8e\xe0\xb2\x82 \xe0\xb2\x95\xe0\xb2\xbe\xe0\xb2\xb5\xe0\xb2\xb2\xe0\xb3\x8d,name
3384284802,name,Michaelpalya,regular
3384284802,is_in,Indira Nagar,regular
3384284802,place,neighbourhood,regular
3384284802,kn,\xe0\xb2\xae\xe0\xb3\x88\xe0\xb2\x95\xe0\xb2\xb2\xe0\xb3\x8d \xe0\xb2\xaa\xe0\xb2\xbe\xe0\xb2\xb3\xe0\xb3\x8d\xe0\xb2\xaf,name
3384450215,name,Meghana Foods,regular
3384450215,amenity,restaurant,regular
3384450215,cuisine,indian,regular
3385471885,office,company,regular
3387828970,natural,tree,regular
3387916278,street,9Th Main Road Road,addr
3388710064,atm,yes,regular
3388710064,name,State Bank of India,regular
3388710064,brand,State Bank of India,regular
3388710064,source,survey,regular
3388710064,amenity,bank,regular
3388710064,kn,\xe0\xb2\xad\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xa4\xe0\xb3\x80\xe0\xb2\xaf \xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\x9f\xe0\xb3\x87\xe0\xb2\x9f\xe0\xb3\x8d \xe0\xb2\xac\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\x82\xe0\xb2\x95\xe0\xb3\x8d,name
3388710064,operator,State Bank of India,regular
3388710064,wikipedia,en:State Bank of India,regular
3388710064,short_name,SBI,regular
3388710064,wikidata,Q1340361,brand
3388710169,amenity,library,disused
3388710169,name,Just Books CLC,regular
3388810808,name,Hemmigepura,regular
3388810808,place,village,regular
3388810808,kn,\xe0\xb2\xb9\xe0\xb3\x86\xe0\xb2\xae\xe0\xb3\x8d\xe0\xb2\xae\xe0\xb2\xbf\xe0\xb2\x97\xe0\xb3\x86\xe0\xb2\xaa\xe0\xb3\x81\xe0\xb2\xb0,name
3389059211,name,VIjay Bakery,regular
3389059211,shop,bakery,regular
3389064655,name,Anjana Diagnostics,regular
3389064655,amenity,clinic,regular
3389064656,atm,yes,regular
3389064656,name,UCO Bank,regular
3389064656,amenity,bank,regular
3389064656,en,UCO Bank,name
3389064656,website,https://www.ucobank.com,regular
3389064656,old_name,United Commercial Bank,regular
3389064656,wikipedia,en:UCO Bank,regular
3389064656,wikidata,Q2005310,brand
3389064656,housenumber,532,addr
3389088975,name,Karnataka Administrative Tribunal,regular
3389088975,amenity,courthouse,regular
3389088975,kn,\xe0\xb2\x95\xe0\xb2\xb0\xe0\xb3\x8d\xe0\xb2\xa8\xe0\xb2\x9f\xe0\xb2\x95 \xe0\xb2\x86\xe0\xb2\xa6\xe0\xb2\xb3\xe0\xb3\x86\xe0\xb2\xa4 \xe0\xb2\xa8\xe0\xb3\x8d\xe0\xb2\xaf\xe0\xb2\xbe\xe0\xb2\xaf\xe0\xb2\xae\xe0\xb2\x82\xe0\xb2\xa1\xe0\xb2\xb3\xe0\xb2\xbf,name
3389094337,name,648L,regular
